Total Nacional;Comunidades y Ciudades Autónomas;Provincias;País de nacionalidad;Edad (hasta 100 y más);Sexo;Periodo;Total
Total Nacional;12 Galicia;15 Coruña, A;Panamá;Todas las edades;Total;1 de enero de 2019;48
Total Nacional;12 Galicia;15 Coruña, A;República Dominicana;Todas las edades;Total;1 de enero de 2019;1.464
Total Nacional;12 Galicia;15 Coruña, A;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2019;10
Total Nacional;12 Galicia;15 Coruña, A;De América del Norte;Todas las edades;Total;1 de enero de 2019;1.045
Total Nacional;12 Galicia;15 Coruña, A;Canadá;Todas las edades;Total;1 de enero de 2019;34
Total Nacional;12 Galicia;15 Coruña, A;Estados Unidos de América;Todas las edades;Total;1 de enero de 2019;642
Total Nacional;12 Galicia;15 Coruña, A;México;Todas las edades;Total;1 de enero de 2019;369
Total Nacional;12 Galicia;15 Coruña, A;De Sudamérica;Todas las edades;Total;1 de enero de 2019;14.428
Total Nacional;12 Galicia;15 Coruña, A;Argentina;Todas las edades;Total;1 de enero de 2019;965
Total Nacional;12 Galicia;15 Coruña, A;Bolivia;Todas las edades;Total;1 de enero de 2019;245
Total Nacional;12 Galicia;15 Coruña, A;Brasil;Todas las edades;Total;1 de enero de 2019;3.283
Total Nacional;12 Galicia;15 Coruña, A;Chile;Todas las edades;Total;1 de enero de 2019;338
Total Nacional;12 Galicia;15 Coruña, A;Colombia;Todas las edades;Total;1 de enero de 2019;2.549
Total Nacional;12 Galicia;15 Coruña, A;Ecuador;Todas las edades;Total;1 de enero de 2019;271
Total Nacional;12 Galicia;15 Coruña, A;Paraguay;Todas las edades;Total;1 de enero de 2019;461
Total Nacional;12 Galicia;15 Coruña, A;Perú;Todas las edades;Total;1 de enero de 2019;1.443
Total Nacional;12 Galicia;15 Coruña, A;Uruguay;Todas las edades;Total;1 de enero de 2019;846
Total Nacional;12 Galicia;15 Coruña, A;Venezuela;Todas las edades;Total;1 de enero de 2019;4.027
Total Nacional;12 Galicia;15 Coruña, A;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;15 Coruña, A;De Asia;Todas las edades;Total;1 de enero de 2019;2.371
Total Nacional;12 Galicia;15 Coruña, A;Arabia Saudí;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;15 Coruña, A;Bangladesh;Todas las edades;Total;1 de enero de 2019;65
Total Nacional;12 Galicia;15 Coruña, A;China;Todas las edades;Total;1 de enero de 2019;1.425
Total Nacional;12 Galicia;15 Coruña, A;Corea;Todas las edades;Total;1 de enero de 2019;34
Total Nacional;12 Galicia;15 Coruña, A;Filipinas;Todas las edades;Total;1 de enero de 2019;72
Total Nacional;12 Galicia;15 Coruña, A;India;Todas las edades;Total;1 de enero de 2019;70
Total Nacional;12 Galicia;15 Coruña, A;Indonesia;Todas las edades;Total;1 de enero de 2019;94
Total Nacional;12 Galicia;15 Coruña, A;Irán;Todas las edades;Total;1 de enero de 2019;30
Total Nacional;12 Galicia;15 Coruña, A;Iraq;Todas las edades;Total;1 de enero de 2019;17
Total Nacional;12 Galicia;15 Coruña, A;Israel;Todas las edades;Total;1 de enero de 2019;11
Total Nacional;12 Galicia;15 Coruña, A;Japón;Todas las edades;Total;1 de enero de 2019;60
Total Nacional;12 Galicia;15 Coruña, A;Jordania;Todas las edades;Total;1 de enero de 2019;51
Total Nacional;12 Galicia;15 Coruña, A;Kazajstán;Todas las edades;Total;1 de enero de 2019;22
Total Nacional;12 Galicia;15 Coruña, A;Líbano;Todas las edades;Total;1 de enero de 2019;15
Total Nacional;12 Galicia;15 Coruña, A;Nepal;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;15 Coruña, A;Pakistán;Todas las edades;Total;1 de enero de 2019;175
Total Nacional;12 Galicia;15 Coruña, A;Siria;Todas las edades;Total;1 de enero de 2019;85
Total Nacional;12 Galicia;15 Coruña, A;Tailandia;Todas las edades;Total;1 de enero de 2019;23
Total Nacional;12 Galicia;15 Coruña, A;Vietnam;Todas las edades;Total;1 de enero de 2019;37
Total Nacional;12 Galicia;15 Coruña, A;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2019;82
Total Nacional;12 Galicia;15 Coruña, A;De Oceanía;Todas las edades;Total;1 de enero de 2019;45
Total Nacional;12 Galicia;15 Coruña, A;Australia;Todas las edades;Total;1 de enero de 2019;29
Total Nacional;12 Galicia;15 Coruña, A;Nueva Zelanda;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;12 Galicia;15 Coruña, A;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;12 Galicia;15 Coruña, A;Apátridas;Todas las edades;Total;1 de enero de 2019;13
Total Nacional;12 Galicia;27 Lugo;Extranjera;Todas las edades;Total;1 de enero de 2019;14.584
Total Nacional;12 Galicia;27 Lugo;Europa (sin España);Todas las edades;Total;1 de enero de 2019;5.441
Total Nacional;12 Galicia;27 Lugo;Alemania;Todas las edades;Total;1 de enero de 2019;86
Total Nacional;12 Galicia;27 Lugo;Austria;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;12 Galicia;27 Lugo;Bélgica;Todas las edades;Total;1 de enero de 2019;22
Total Nacional;12 Galicia;27 Lugo;Bulgaria;Todas las edades;Total;1 de enero de 2019;189
Total Nacional;12 Galicia;27 Lugo;Chipre;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;27 Lugo;Croacia;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;12 Galicia;27 Lugo;Dinamarca;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;12 Galicia;27 Lugo;Eslovenia;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;27 Lugo;Estonia;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;27 Lugo;Finlandia;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;12 Galicia;27 Lugo;Francia;Todas las edades;Total;1 de enero de 2019;119
Total Nacional;12 Galicia;27 Lugo;Grecia;Todas las edades;Total;1 de enero de 2019;8
Total Nacional;12 Galicia;27 Lugo;Hungría;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;12 Galicia;27 Lugo;Irlanda;Todas las edades;Total;1 de enero de 2019;23
Total Nacional;12 Galicia;27 Lugo;Italia;Todas las edades;Total;1 de enero de 2019;239
Total Nacional;12 Galicia;27 Lugo;Letonia;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;Lituania;Todas las edades;Total;1 de enero de 2019;20
Total Nacional;12 Galicia;27 Lugo;Luxemburgo;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;Malta;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;Países Bajos;Todas las edades;Total;1 de enero de 2019;68
Total Nacional;12 Galicia;27 Lugo;Polonia;Todas las edades;Total;1 de enero de 2019;35
Total Nacional;12 Galicia;27 Lugo;Portugal;Todas las edades;Total;1 de enero de 2019;1.561
Total Nacional;12 Galicia;27 Lugo;República Checa;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;12 Galicia;27 Lugo;República Eslovaca;Todas las edades;Total;1 de enero de 2019;13
Total Nacional;12 Galicia;27 Lugo;Rumanía;Todas las edades;Total;1 de enero de 2019;2.459
Total Nacional;12 Galicia;27 Lugo;Suecia;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;12 Galicia;27 Lugo;Albania;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;12 Galicia;27 Lugo;Andorra;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;27 Lugo;Armenia;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;12 Galicia;27 Lugo;Belarús;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;12 Galicia;27 Lugo;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;27 Lugo;Georgia;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;12 Galicia;27 Lugo;Islandia;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;Liechtenstein;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;Macedonia del Norte;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;Moldavia;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;12 Galicia;27 Lugo;Noruega;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;12 Galicia;27 Lugo;Reino Unido;Todas las edades;Total;1 de enero de 2019;376
Total Nacional;12 Galicia;27 Lugo;Rusia;Todas las edades;Total;1 de enero de 2019;60
Total Nacional;12 Galicia;27 Lugo;Serbia;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;27 Lugo;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2019;""
Total Nacional;12 Galicia;27 Lugo;Suiza;Todas las edades;Total;1 de enero de 2019;26
Total Nacional;12 Galicia;27 Lugo;Turquía;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;12 Galicia;27 Lugo;Ucrania;Todas las edades;Total;1 de enero de 2019;57
Total Nacional;12 Galicia;27 Lugo;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;De Africa;Todas las edades;Total;1 de enero de 2019;2.908
Total Nacional;12 Galicia;27 Lugo;Angola;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;Argelia;Todas las edades;Total;1 de enero de 2019;87
Total Nacional;12 Galicia;27 Lugo;Benin;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;Burkina Faso;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;27 Lugo;Cabo Verde;Todas las edades;Total;1 de enero de 2019;533
Total Nacional;12 Galicia;27 Lugo;Camerún;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;12 Galicia;27 Lugo;Congo;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;12 Galicia;27 Lugo;Costa de Marfil;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;27 Lugo;Egipto;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;27 Lugo;Etiopía;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;12 Galicia;27 Lugo;Gambia;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;12 Galicia;27 Lugo;Ghana;Todas las edades;Total;1 de enero de 2019;37
Total Nacional;12 Galicia;27 Lugo;Guinea;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;12 Galicia;27 Lugo;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;12 Galicia;27 Lugo;Guinea-Bissau;Todas las edades;Total;1 de enero de 2019;10
Total Nacional;12 Galicia;27 Lugo;Kenia;Todas las edades;Total;1 de enero de 2019;12
Total Nacional;12 Galicia;27 Lugo;Liberia;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;Mali;Todas las edades;Total;1 de enero de 2019;24
Total Nacional;12 Galicia;27 Lugo;Marruecos;Todas las edades;Total;1 de enero de 2019;1.879
Total Nacional;12 Galicia;27 Lugo;Mauritania;Todas las edades;Total;1 de enero de 2019;11
Total Nacional;12 Galicia;27 Lugo;Nigeria;Todas las edades;Total;1 de enero de 2019;77
Total Nacional;12 Galicia;27 Lugo;República Democrática del Congo;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;Senegal;Todas las edades;Total;1 de enero de 2019;195
Total Nacional;12 Galicia;27 Lugo;Sierra Leona;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;Sudáfrica;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;Togo;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;27 Lugo;Túnez;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;27 Lugo;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;12 Galicia;27 Lugo;De América;Todas las edades;Total;1 de enero de 2019;5.415
Total Nacional;12 Galicia;27 Lugo;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2019;1.402
Total Nacional;12 Galicia;27 Lugo;Costa Rica;Todas las edades;Total;1 de enero de 2019;10
Total Nacional;12 Galicia;27 Lugo;Cuba;Todas las edades;Total;1 de enero de 2019;400
Total Nacional;12 Galicia;27 Lugo;Dominica;Todas las edades;Total;1 de enero de 2019;8
Total Nacional;12 Galicia;27 Lugo;El Salvador;Todas las edades;Total;1 de enero de 2019;23
Total Nacional;12 Galicia;27 Lugo;Guatemala;Todas las edades;Total;1 de enero de 2019;21
Total Nacional;12 Galicia;27 Lugo;Honduras;Todas las edades;Total;1 de enero de 2019;145
Total Nacional;12 Galicia;27 Lugo;Nicaragua;Todas las edades;Total;1 de enero de 2019;42
Total Nacional;12 Galicia;27 Lugo;Panamá;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;12 Galicia;27 Lugo;República Dominicana;Todas las edades;Total;1 de enero de 2019;742
Total Nacional;12 Galicia;27 Lugo;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;27 Lugo;De América del Norte;Todas las edades;Total;1 de enero de 2019;205
Total Nacional;12 Galicia;27 Lugo;Canadá;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;12 Galicia;27 Lugo;Estados Unidos de América;Todas las edades;Total;1 de enero de 2019;142
Total Nacional;12 Galicia;27 Lugo;México;Todas las edades;Total;1 de enero de 2019;59
Total Nacional;12 Galicia;27 Lugo;De Sudamérica;Todas las edades;Total;1 de enero de 2019;3.808
Total Nacional;12 Galicia;27 Lugo;Argentina;Todas las edades;Total;1 de enero de 2019;187
Total Nacional;12 Galicia;27 Lugo;Bolivia;Todas las edades;Total;1 de enero de 2019;62
Total Nacional;12 Galicia;27 Lugo;Brasil;Todas las edades;Total;1 de enero de 2019;1.057
Total Nacional;12 Galicia;27 Lugo;Chile;Todas las edades;Total;1 de enero de 2019;31
Total Nacional;12 Galicia;27 Lugo;Colombia;Todas las edades;Total;1 de enero de 2019;1.081
Total Nacional;12 Galicia;27 Lugo;Ecuador;Todas las edades;Total;1 de enero de 2019;75
Total Nacional;12 Galicia;27 Lugo;Paraguay;Todas las edades;Total;1 de enero de 2019;115
Total Nacional;12 Galicia;27 Lugo;Perú;Todas las edades;Total;1 de enero de 2019;316
Total Nacional;12 Galicia;27 Lugo;Uruguay;Todas las edades;Total;1 de enero de 2019;135
Total Nacional;12 Galicia;27 Lugo;Venezuela;Todas las edades;Total;1 de enero de 2019;749
Total Nacional;12 Galicia;27 Lugo;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;De Asia;Todas las edades;Total;1 de enero de 2019;814
Total Nacional;12 Galicia;27 Lugo;Arabia Saudí;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;27 Lugo;Bangladesh;Todas las edades;Total;1 de enero de 2019;10
Total Nacional;12 Galicia;27 Lugo;China;Todas las edades;Total;1 de enero de 2019;261
Total Nacional;12 Galicia;27 Lugo;Corea;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;Filipinas;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;12 Galicia;27 Lugo;India;Todas las edades;Total;1 de enero de 2019;8
Total Nacional;12 Galicia;27 Lugo;Indonesia;Todas las edades;Total;1 de enero de 2019;352
Total Nacional;12 Galicia;27 Lugo;Irán;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;12 Galicia;27 Lugo;Iraq;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;27 Lugo;Israel;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;12 Galicia;27 Lugo;Japón;Todas las edades;Total;1 de enero de 2019;8
Total Nacional;12 Galicia;27 Lugo;Jordania;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;27 Lugo;Kazajstán;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;Líbano;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;27 Lugo;Nepal;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;Pakistán;Todas las edades;Total;1 de enero de 2019;109
Total Nacional;12 Galicia;27 Lugo;Siria;Todas las edades;Total;1 de enero de 2019;22
Total Nacional;12 Galicia;27 Lugo;Tailandia;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;12 Galicia;27 Lugo;Vietnam;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;27 Lugo;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2019;19
Total Nacional;12 Galicia;27 Lugo;De Oceanía;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;12 Galicia;27 Lugo;Australia;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;12 Galicia;27 Lugo;Nueva Zelanda;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;27 Lugo;Apátridas;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;12 Galicia;32 Ourense;Extranjera;Todas las edades;Total;1 de enero de 2019;14.171
Total Nacional;12 Galicia;32 Ourense;Europa (sin España);Todas las edades;Total;1 de enero de 2019;7.099
Total Nacional;12 Galicia;32 Ourense;Alemania;Todas las edades;Total;1 de enero de 2019;162
Total Nacional;12 Galicia;32 Ourense;Austria;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;12 Galicia;32 Ourense;Bélgica;Todas las edades;Total;1 de enero de 2019;23
Total Nacional;12 Galicia;32 Ourense;Bulgaria;Todas las edades;Total;1 de enero de 2019;122
Total Nacional;12 Galicia;32 Ourense;Chipre;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;Croacia;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;12 Galicia;32 Ourense;Dinamarca;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;12 Galicia;32 Ourense;Eslovenia;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;32 Ourense;Estonia;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;Finlandia;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;12 Galicia;32 Ourense;Francia;Todas las edades;Total;1 de enero de 2019;189
Total Nacional;12 Galicia;32 Ourense;Grecia;Todas las edades;Total;1 de enero de 2019;11
Total Nacional;12 Galicia;32 Ourense;Hungría;Todas las edades;Total;1 de enero de 2019;15
Total Nacional;12 Galicia;32 Ourense;Irlanda;Todas las edades;Total;1 de enero de 2019;19
Total Nacional;12 Galicia;32 Ourense;Italia;Todas las edades;Total;1 de enero de 2019;360
Total Nacional;12 Galicia;32 Ourense;Letonia;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;12 Galicia;32 Ourense;Lituania;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;12 Galicia;32 Ourense;Luxemburgo;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;Malta;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;Países Bajos;Todas las edades;Total;1 de enero de 2019;45
Total Nacional;12 Galicia;32 Ourense;Polonia;Todas las edades;Total;1 de enero de 2019;50
Total Nacional;12 Galicia;32 Ourense;Portugal;Todas las edades;Total;1 de enero de 2019;4.513
Total Nacional;12 Galicia;32 Ourense;República Checa;Todas las edades;Total;1 de enero de 2019;19
Total Nacional;12 Galicia;32 Ourense;República Eslovaca;Todas las edades;Total;1 de enero de 2019;26
Total Nacional;12 Galicia;32 Ourense;Rumanía;Todas las edades;Total;1 de enero de 2019;1.123
Total Nacional;12 Galicia;32 Ourense;Suecia;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;12 Galicia;32 Ourense;Albania;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;12 Galicia;32 Ourense;Andorra;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;12 Galicia;32 Ourense;Armenia;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;12 Galicia;32 Ourense;Belarús;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;32 Ourense;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;12 Galicia;32 Ourense;Georgia;Todas las edades;Total;1 de enero de 2019;12
Total Nacional;12 Galicia;32 Ourense;Islandia;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;32 Ourense;Liechtenstein;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;Macedonia del Norte;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;Moldavia;Todas las edades;Total;1 de enero de 2019;20
Total Nacional;12 Galicia;32 Ourense;Noruega;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;12 Galicia;32 Ourense;Reino Unido;Todas las edades;Total;1 de enero de 2019;118
Total Nacional;12 Galicia;32 Ourense;Rusia;Todas las edades;Total;1 de enero de 2019;37
Total Nacional;12 Galicia;32 Ourense;Serbia;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;12 Galicia;32 Ourense;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2019;""
Total Nacional;12 Galicia;32 Ourense;Suiza;Todas las edades;Total;1 de enero de 2019;50
Total Nacional;12 Galicia;32 Ourense;Turquía;Todas las edades;Total;1 de enero de 2019;14
Total Nacional;12 Galicia;32 Ourense;Ucrania;Todas las edades;Total;1 de enero de 2019;94
Total Nacional;12 Galicia;32 Ourense;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;De Africa;Todas las edades;Total;1 de enero de 2019;1.178
Total Nacional;12 Galicia;32 Ourense;Angola;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;12 Galicia;32 Ourense;Argelia;Todas las edades;Total;1 de enero de 2019;43
Total Nacional;12 Galicia;32 Ourense;Benin;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;32 Ourense;Burkina Faso;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;Cabo Verde;Todas las edades;Total;1 de enero de 2019;17
Total Nacional;12 Galicia;32 Ourense;Camerún;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;12 Galicia;32 Ourense;Congo;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;32 Ourense;Costa de Marfil;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;32 Ourense;Egipto;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;12 Galicia;32 Ourense;Etiopía;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;Gambia;Todas las edades;Total;1 de enero de 2019;11
Total Nacional;12 Galicia;32 Ourense;Ghana;Todas las edades;Total;1 de enero de 2019;20
Total Nacional;12 Galicia;32 Ourense;Guinea;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;12 Galicia;32 Ourense;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2019;44
Total Nacional;12 Galicia;32 Ourense;Guinea-Bissau;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;12 Galicia;32 Ourense;Kenia;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;32 Ourense;Liberia;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;Mali;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;12 Galicia;32 Ourense;Marruecos;Todas las edades;Total;1 de enero de 2019;703
Total Nacional;12 Galicia;32 Ourense;Mauritania;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;32 Ourense;Nigeria;Todas las edades;Total;1 de enero de 2019;31
Total Nacional;12 Galicia;32 Ourense;República Democrática del Congo;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;Senegal;Todas las edades;Total;1 de enero de 2019;250
Total Nacional;12 Galicia;32 Ourense;Sierra Leona;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;Sudáfrica;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;12 Galicia;32 Ourense;Togo;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;Túnez;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;12 Galicia;32 Ourense;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;12 Galicia;32 Ourense;De América;Todas las edades;Total;1 de enero de 2019;5.391
Total Nacional;12 Galicia;32 Ourense;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2019;1.102
Total Nacional;12 Galicia;32 Ourense;Costa Rica;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;12 Galicia;32 Ourense;Cuba;Todas las edades;Total;1 de enero de 2019;345
Total Nacional;12 Galicia;32 Ourense;Dominica;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;32 Ourense;El Salvador;Todas las edades;Total;1 de enero de 2019;28
Total Nacional;12 Galicia;32 Ourense;Guatemala;Todas las edades;Total;1 de enero de 2019;11
Total Nacional;12 Galicia;32 Ourense;Honduras;Todas las edades;Total;1 de enero de 2019;69
Total Nacional;12 Galicia;32 Ourense;Nicaragua;Todas las edades;Total;1 de enero de 2019;29
Total Nacional;12 Galicia;32 Ourense;Panamá;Todas las edades;Total;1 de enero de 2019;35
Total Nacional;12 Galicia;32 Ourense;República Dominicana;Todas las edades;Total;1 de enero de 2019;575
Total Nacional;12 Galicia;32 Ourense;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;32 Ourense;De América del Norte;Todas las edades;Total;1 de enero de 2019;299
Total Nacional;12 Galicia;32 Ourense;Canadá;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;12 Galicia;32 Ourense;Estados Unidos de América;Todas las edades;Total;1 de enero de 2019;165
Total Nacional;12 Galicia;32 Ourense;México;Todas las edades;Total;1 de enero de 2019;131
Total Nacional;12 Galicia;32 Ourense;De Sudamérica;Todas las edades;Total;1 de enero de 2019;3.990
Total Nacional;12 Galicia;32 Ourense;Argentina;Todas las edades;Total;1 de enero de 2019;153
Total Nacional;12 Galicia;32 Ourense;Bolivia;Todas las edades;Total;1 de enero de 2019;40
Total Nacional;12 Galicia;32 Ourense;Brasil;Todas las edades;Total;1 de enero de 2019;1.122
Total Nacional;12 Galicia;32 Ourense;Chile;Todas las edades;Total;1 de enero de 2019;52
Total Nacional;12 Galicia;32 Ourense;Colombia;Todas las edades;Total;1 de enero de 2019;671
Total Nacional;12 Galicia;32 Ourense;Ecuador;Todas las edades;Total;1 de enero de 2019;97
Total Nacional;12 Galicia;32 Ourense;Paraguay;Todas las edades;Total;1 de enero de 2019;113
Total Nacional;12 Galicia;32 Ourense;Perú;Todas las edades;Total;1 de enero de 2019;85
Total Nacional;12 Galicia;32 Ourense;Uruguay;Todas las edades;Total;1 de enero de 2019;70
Total Nacional;12 Galicia;32 Ourense;Venezuela;Todas las edades;Total;1 de enero de 2019;1.587
