Total Nacional;Comunidades y Ciudades Autónomas;Provincias;País de nacionalidad;Edad (hasta 100 y más);Sexo;Periodo;Total
Total Nacional;09 Cataluña;08 Barcelona;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2022;200
Total Nacional;09 Cataluña;08 Barcelona;De América del Norte;Todas las edades;Total;1 de enero de 2022;15.912
Total Nacional;09 Cataluña;08 Barcelona;Canadá;Todas las edades;Total;1 de enero de 2022;1.251
Total Nacional;09 Cataluña;08 Barcelona;Estados Unidos de América;Todas las edades;Total;1 de enero de 2022;8.156
Total Nacional;09 Cataluña;08 Barcelona;México;Todas las edades;Total;1 de enero de 2022;6.505
Total Nacional;09 Cataluña;08 Barcelona;De Sudamérica;Todas las edades;Total;1 de enero de 2022;198.790
Total Nacional;09 Cataluña;08 Barcelona;Argentina;Todas las edades;Total;1 de enero de 2022;20.815
Total Nacional;09 Cataluña;08 Barcelona;Bolivia;Todas las edades;Total;1 de enero de 2022;20.359
Total Nacional;09 Cataluña;08 Barcelona;Brasil;Todas las edades;Total;1 de enero de 2022;14.909
Total Nacional;09 Cataluña;08 Barcelona;Chile;Todas las edades;Total;1 de enero de 2022;8.333
Total Nacional;09 Cataluña;08 Barcelona;Colombia;Todas las edades;Total;1 de enero de 2022;38.991
Total Nacional;09 Cataluña;08 Barcelona;Ecuador;Todas las edades;Total;1 de enero de 2022;20.469
Total Nacional;09 Cataluña;08 Barcelona;Paraguay;Todas las edades;Total;1 de enero de 2022;14.287
Total Nacional;09 Cataluña;08 Barcelona;Perú;Todas las edades;Total;1 de enero de 2022;27.219
Total Nacional;09 Cataluña;08 Barcelona;Uruguay;Todas las edades;Total;1 de enero de 2022;5.634
Total Nacional;09 Cataluña;08 Barcelona;Venezuela;Todas las edades;Total;1 de enero de 2022;27.767
Total Nacional;09 Cataluña;08 Barcelona;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;09 Cataluña;08 Barcelona;De Asia;Todas las edades;Total;1 de enero de 2022;157.504
Total Nacional;09 Cataluña;08 Barcelona;Arabia Saudí;Todas las edades;Total;1 de enero de 2022;134
Total Nacional;09 Cataluña;08 Barcelona;Bangladesh;Todas las edades;Total;1 de enero de 2022;8.398
Total Nacional;09 Cataluña;08 Barcelona;China;Todas las edades;Total;1 de enero de 2022;54.378
Total Nacional;09 Cataluña;08 Barcelona;Corea;Todas las edades;Total;1 de enero de 2022;1.000
Total Nacional;09 Cataluña;08 Barcelona;Filipinas;Todas las edades;Total;1 de enero de 2022;10.911
Total Nacional;09 Cataluña;08 Barcelona;India;Todas las edades;Total;1 de enero de 2022;20.261
Total Nacional;09 Cataluña;08 Barcelona;Indonesia;Todas las edades;Total;1 de enero de 2022;267
Total Nacional;09 Cataluña;08 Barcelona;Irán;Todas las edades;Total;1 de enero de 2022;1.706
Total Nacional;09 Cataluña;08 Barcelona;Iraq;Todas las edades;Total;1 de enero de 2022;225
Total Nacional;09 Cataluña;08 Barcelona;Israel;Todas las edades;Total;1 de enero de 2022;964
Total Nacional;09 Cataluña;08 Barcelona;Japón;Todas las edades;Total;1 de enero de 2022;2.114
Total Nacional;09 Cataluña;08 Barcelona;Jordania;Todas las edades;Total;1 de enero de 2022;282
Total Nacional;09 Cataluña;08 Barcelona;Kazajstán;Todas las edades;Total;1 de enero de 2022;745
Total Nacional;09 Cataluña;08 Barcelona;Líbano;Todas las edades;Total;1 de enero de 2022;1.007
Total Nacional;09 Cataluña;08 Barcelona;Nepal;Todas las edades;Total;1 de enero de 2022;2.268
Total Nacional;09 Cataluña;08 Barcelona;Pakistán;Todas las edades;Total;1 de enero de 2022;48.572
Total Nacional;09 Cataluña;08 Barcelona;Siria;Todas las edades;Total;1 de enero de 2022;1.197
Total Nacional;09 Cataluña;08 Barcelona;Tailandia;Todas las edades;Total;1 de enero de 2022;383
Total Nacional;09 Cataluña;08 Barcelona;Vietnam;Todas las edades;Total;1 de enero de 2022;792
Total Nacional;09 Cataluña;08 Barcelona;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2022;1.900
Total Nacional;09 Cataluña;08 Barcelona;De Oceanía;Todas las edades;Total;1 de enero de 2022;832
Total Nacional;09 Cataluña;08 Barcelona;Australia;Todas las edades;Total;1 de enero de 2022;668
Total Nacional;09 Cataluña;08 Barcelona;Nueva Zelanda;Todas las edades;Total;1 de enero de 2022;154
Total Nacional;09 Cataluña;08 Barcelona;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2022;10
Total Nacional;09 Cataluña;08 Barcelona;Apátridas;Todas las edades;Total;1 de enero de 2022;115
Total Nacional;09 Cataluña;17 Girona;Extranjera;Todas las edades;Total;1 de enero de 2022;162.361
Total Nacional;09 Cataluña;17 Girona;Europa (sin España);Todas las edades;Total;1 de enero de 2022;55.512
Total Nacional;09 Cataluña;17 Girona;Alemania;Todas las edades;Total;1 de enero de 2022;2.780
Total Nacional;09 Cataluña;17 Girona;Austria;Todas las edades;Total;1 de enero de 2022;93
Total Nacional;09 Cataluña;17 Girona;Bélgica;Todas las edades;Total;1 de enero de 2022;1.381
Total Nacional;09 Cataluña;17 Girona;Bulgaria;Todas las edades;Total;1 de enero de 2022;1.702
Total Nacional;09 Cataluña;17 Girona;Chipre;Todas las edades;Total;1 de enero de 2022;17
Total Nacional;09 Cataluña;17 Girona;Croacia;Todas las edades;Total;1 de enero de 2022;119
Total Nacional;09 Cataluña;17 Girona;Dinamarca;Todas las edades;Total;1 de enero de 2022;123
Total Nacional;09 Cataluña;17 Girona;Eslovenia;Todas las edades;Total;1 de enero de 2022;32
Total Nacional;09 Cataluña;17 Girona;Estonia;Todas las edades;Total;1 de enero de 2022;51
Total Nacional;09 Cataluña;17 Girona;Finlandia;Todas las edades;Total;1 de enero de 2022;57
Total Nacional;09 Cataluña;17 Girona;Francia;Todas las edades;Total;1 de enero de 2022;7.071
Total Nacional;09 Cataluña;17 Girona;Grecia;Todas las edades;Total;1 de enero de 2022;64
Total Nacional;09 Cataluña;17 Girona;Hungría;Todas las edades;Total;1 de enero de 2022;154
Total Nacional;09 Cataluña;17 Girona;Irlanda;Todas las edades;Total;1 de enero de 2022;266
Total Nacional;09 Cataluña;17 Girona;Italia;Todas las edades;Total;1 de enero de 2022;4.671
Total Nacional;09 Cataluña;17 Girona;Letonia;Todas las edades;Total;1 de enero de 2022;162
Total Nacional;09 Cataluña;17 Girona;Lituania;Todas las edades;Total;1 de enero de 2022;349
Total Nacional;09 Cataluña;17 Girona;Luxemburgo;Todas las edades;Total;1 de enero de 2022;49
Total Nacional;09 Cataluña;17 Girona;Malta;Todas las edades;Total;1 de enero de 2022;12
Total Nacional;09 Cataluña;17 Girona;Países Bajos;Todas las edades;Total;1 de enero de 2022;1.817
Total Nacional;09 Cataluña;17 Girona;Polonia;Todas las edades;Total;1 de enero de 2022;1.068
Total Nacional;09 Cataluña;17 Girona;Portugal;Todas las edades;Total;1 de enero de 2022;1.484
Total Nacional;09 Cataluña;17 Girona;República Checa;Todas las edades;Total;1 de enero de 2022;207
Total Nacional;09 Cataluña;17 Girona;República Eslovaca;Todas las edades;Total;1 de enero de 2022;181
Total Nacional;09 Cataluña;17 Girona;Rumanía;Todas las edades;Total;1 de enero de 2022;14.377
Total Nacional;09 Cataluña;17 Girona;Suecia;Todas las edades;Total;1 de enero de 2022;156
Total Nacional;09 Cataluña;17 Girona;Albania;Todas las edades;Total;1 de enero de 2022;244
Total Nacional;09 Cataluña;17 Girona;Andorra;Todas las edades;Total;1 de enero de 2022;59
Total Nacional;09 Cataluña;17 Girona;Armenia;Todas las edades;Total;1 de enero de 2022;277
Total Nacional;09 Cataluña;17 Girona;Belarús;Todas las edades;Total;1 de enero de 2022;286
Total Nacional;09 Cataluña;17 Girona;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2022;75
Total Nacional;09 Cataluña;17 Girona;Georgia;Todas las edades;Total;1 de enero de 2022;569
Total Nacional;09 Cataluña;17 Girona;Islandia;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;09 Cataluña;17 Girona;Liechtenstein;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;09 Cataluña;17 Girona;Macedonia del Norte;Todas las edades;Total;1 de enero de 2022;19
Total Nacional;09 Cataluña;17 Girona;Moldavia;Todas las edades;Total;1 de enero de 2022;621
Total Nacional;09 Cataluña;17 Girona;Noruega;Todas las edades;Total;1 de enero de 2022;42
Total Nacional;09 Cataluña;17 Girona;Reino Unido;Todas las edades;Total;1 de enero de 2022;3.505
Total Nacional;09 Cataluña;17 Girona;Rusia;Todas las edades;Total;1 de enero de 2022;6.057
Total Nacional;09 Cataluña;17 Girona;Serbia;Todas las edades;Total;1 de enero de 2022;258
Total Nacional;09 Cataluña;17 Girona;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2022;
Total Nacional;09 Cataluña;17 Girona;Suiza;Todas las edades;Total;1 de enero de 2022;545
Total Nacional;09 Cataluña;17 Girona;Turquía;Todas las edades;Total;1 de enero de 2022;35
Total Nacional;09 Cataluña;17 Girona;Ucrania;Todas las edades;Total;1 de enero de 2022;4.459
Total Nacional;09 Cataluña;17 Girona;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2022;12
Total Nacional;09 Cataluña;17 Girona;De Africa;Todas las edades;Total;1 de enero de 2022;57.980
Total Nacional;09 Cataluña;17 Girona;Angola;Todas las edades;Total;1 de enero de 2022;25
Total Nacional;09 Cataluña;17 Girona;Argelia;Todas las edades;Total;1 de enero de 2022;795
Total Nacional;09 Cataluña;17 Girona;Benin;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;09 Cataluña;17 Girona;Burkina Faso;Todas las edades;Total;1 de enero de 2022;43
Total Nacional;09 Cataluña;17 Girona;Cabo Verde;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;09 Cataluña;17 Girona;Camerún;Todas las edades;Total;1 de enero de 2022;216
Total Nacional;09 Cataluña;17 Girona;Congo;Todas las edades;Total;1 de enero de 2022;18
Total Nacional;09 Cataluña;17 Girona;Costa de Marfil;Todas las edades;Total;1 de enero de 2022;92
Total Nacional;09 Cataluña;17 Girona;Egipto;Todas las edades;Total;1 de enero de 2022;61
Total Nacional;09 Cataluña;17 Girona;Etiopía;Todas las edades;Total;1 de enero de 2022;9
Total Nacional;09 Cataluña;17 Girona;Gambia;Todas las edades;Total;1 de enero de 2022;7.593
Total Nacional;09 Cataluña;17 Girona;Ghana;Todas las edades;Total;1 de enero de 2022;627
Total Nacional;09 Cataluña;17 Girona;Guinea;Todas las edades;Total;1 de enero de 2022;670
Total Nacional;09 Cataluña;17 Girona;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2022;49
Total Nacional;09 Cataluña;17 Girona;Guinea-Bissau;Todas las edades;Total;1 de enero de 2022;69
Total Nacional;09 Cataluña;17 Girona;Kenia;Todas las edades;Total;1 de enero de 2022;14
Total Nacional;09 Cataluña;17 Girona;Liberia;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;09 Cataluña;17 Girona;Mali;Todas las edades;Total;1 de enero de 2022;2.025
Total Nacional;09 Cataluña;17 Girona;Marruecos;Todas las edades;Total;1 de enero de 2022;40.569
Total Nacional;09 Cataluña;17 Girona;Mauritania;Todas las edades;Total;1 de enero de 2022;415
Total Nacional;09 Cataluña;17 Girona;Nigeria;Todas las edades;Total;1 de enero de 2022;652
Total Nacional;09 Cataluña;17 Girona;República Democrática del Congo;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;09 Cataluña;17 Girona;Senegal;Todas las edades;Total;1 de enero de 2022;3.798
Total Nacional;09 Cataluña;17 Girona;Sierra Leona;Todas las edades;Total;1 de enero de 2022;18
Total Nacional;09 Cataluña;17 Girona;Sudáfrica;Todas las edades;Total;1 de enero de 2022;57
Total Nacional;09 Cataluña;17 Girona;Togo;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;09 Cataluña;17 Girona;Túnez;Todas las edades;Total;1 de enero de 2022;75
Total Nacional;09 Cataluña;17 Girona;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2022;71
Total Nacional;09 Cataluña;17 Girona;De América;Todas las edades;Total;1 de enero de 2022;36.275
Total Nacional;09 Cataluña;17 Girona;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2022;16.867
Total Nacional;09 Cataluña;17 Girona;Costa Rica;Todas las edades;Total;1 de enero de 2022;43
Total Nacional;09 Cataluña;17 Girona;Cuba;Todas las edades;Total;1 de enero de 2022;1.000
Total Nacional;09 Cataluña;17 Girona;Dominica;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;09 Cataluña;17 Girona;El Salvador;Todas las edades;Total;1 de enero de 2022;338
Total Nacional;09 Cataluña;17 Girona;Guatemala;Todas las edades;Total;1 de enero de 2022;62
Total Nacional;09 Cataluña;17 Girona;Honduras;Todas las edades;Total;1 de enero de 2022;13.877
Total Nacional;09 Cataluña;17 Girona;Nicaragua;Todas las edades;Total;1 de enero de 2022;191
Total Nacional;09 Cataluña;17 Girona;Panamá;Todas las edades;Total;1 de enero de 2022;23
Total Nacional;09 Cataluña;17 Girona;República Dominicana;Todas las edades;Total;1 de enero de 2022;1.296
Total Nacional;09 Cataluña;17 Girona;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2022;22
Total Nacional;09 Cataluña;17 Girona;De América del Norte;Todas las edades;Total;1 de enero de 2022;1.163
Total Nacional;09 Cataluña;17 Girona;Canadá;Todas las edades;Total;1 de enero de 2022;137
Total Nacional;09 Cataluña;17 Girona;Estados Unidos de América;Todas las edades;Total;1 de enero de 2022;641
Total Nacional;09 Cataluña;17 Girona;México;Todas las edades;Total;1 de enero de 2022;385
Total Nacional;09 Cataluña;17 Girona;De Sudamérica;Todas las edades;Total;1 de enero de 2022;18.245
Total Nacional;09 Cataluña;17 Girona;Argentina;Todas las edades;Total;1 de enero de 2022;2.512
Total Nacional;09 Cataluña;17 Girona;Bolivia;Todas las edades;Total;1 de enero de 2022;1.772
Total Nacional;09 Cataluña;17 Girona;Brasil;Todas las edades;Total;1 de enero de 2022;2.218
Total Nacional;09 Cataluña;17 Girona;Chile;Todas las edades;Total;1 de enero de 2022;820
Total Nacional;09 Cataluña;17 Girona;Colombia;Todas las edades;Total;1 de enero de 2022;5.062
Total Nacional;09 Cataluña;17 Girona;Ecuador;Todas las edades;Total;1 de enero de 2022;1.114
Total Nacional;09 Cataluña;17 Girona;Paraguay;Todas las edades;Total;1 de enero de 2022;410
Total Nacional;09 Cataluña;17 Girona;Perú;Todas las edades;Total;1 de enero de 2022;1.125
Total Nacional;09 Cataluña;17 Girona;Uruguay;Todas las edades;Total;1 de enero de 2022;1.307
Total Nacional;09 Cataluña;17 Girona;Venezuela;Todas las edades;Total;1 de enero de 2022;1.903
Total Nacional;09 Cataluña;17 Girona;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;09 Cataluña;17 Girona;De Asia;Todas las edades;Total;1 de enero de 2022;12.424
Total Nacional;09 Cataluña;17 Girona;Arabia Saudí;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;09 Cataluña;17 Girona;Bangladesh;Todas las edades;Total;1 de enero de 2022;121
Total Nacional;09 Cataluña;17 Girona;China;Todas las edades;Total;1 de enero de 2022;3.686
Total Nacional;09 Cataluña;17 Girona;Corea;Todas las edades;Total;1 de enero de 2022;26
Total Nacional;09 Cataluña;17 Girona;Filipinas;Todas las edades;Total;1 de enero de 2022;347
Total Nacional;09 Cataluña;17 Girona;India;Todas las edades;Total;1 de enero de 2022;5.837
Total Nacional;09 Cataluña;17 Girona;Indonesia;Todas las edades;Total;1 de enero de 2022;31
Total Nacional;09 Cataluña;17 Girona;Irán;Todas las edades;Total;1 de enero de 2022;55
Total Nacional;09 Cataluña;17 Girona;Iraq;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;09 Cataluña;17 Girona;Israel;Todas las edades;Total;1 de enero de 2022;53
Total Nacional;09 Cataluña;17 Girona;Japón;Todas las edades;Total;1 de enero de 2022;90
Total Nacional;09 Cataluña;17 Girona;Jordania;Todas las edades;Total;1 de enero de 2022;17
Total Nacional;09 Cataluña;17 Girona;Kazajstán;Todas las edades;Total;1 de enero de 2022;239
Total Nacional;09 Cataluña;17 Girona;Líbano;Todas las edades;Total;1 de enero de 2022;16
Total Nacional;09 Cataluña;17 Girona;Nepal;Todas las edades;Total;1 de enero de 2022;40
Total Nacional;09 Cataluña;17 Girona;Pakistán;Todas las edades;Total;1 de enero de 2022;1.400
Total Nacional;09 Cataluña;17 Girona;Siria;Todas las edades;Total;1 de enero de 2022;104
Total Nacional;09 Cataluña;17 Girona;Tailandia;Todas las edades;Total;1 de enero de 2022;75
Total Nacional;09 Cataluña;17 Girona;Vietnam;Todas las edades;Total;1 de enero de 2022;78
Total Nacional;09 Cataluña;17 Girona;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2022;202
Total Nacional;09 Cataluña;17 Girona;De Oceanía;Todas las edades;Total;1 de enero de 2022;119
Total Nacional;09 Cataluña;17 Girona;Australia;Todas las edades;Total;1 de enero de 2022;89
Total Nacional;09 Cataluña;17 Girona;Nueva Zelanda;Todas las edades;Total;1 de enero de 2022;27
Total Nacional;09 Cataluña;17 Girona;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2022;3
Total Nacional;09 Cataluña;17 Girona;Apátridas;Todas las edades;Total;1 de enero de 2022;51
Total Nacional;09 Cataluña;25 Lleida;Extranjera;Todas las edades;Total;1 de enero de 2022;83.295
Total Nacional;09 Cataluña;25 Lleida;Europa (sin España);Todas las edades;Total;1 de enero de 2022;31.980
Total Nacional;09 Cataluña;25 Lleida;Alemania;Todas las edades;Total;1 de enero de 2022;218
Total Nacional;09 Cataluña;25 Lleida;Austria;Todas las edades;Total;1 de enero de 2022;23
Total Nacional;09 Cataluña;25 Lleida;Bélgica;Todas las edades;Total;1 de enero de 2022;67
Total Nacional;09 Cataluña;25 Lleida;Bulgaria;Todas las edades;Total;1 de enero de 2022;2.178
Total Nacional;09 Cataluña;25 Lleida;Chipre;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;09 Cataluña;25 Lleida;Croacia;Todas las edades;Total;1 de enero de 2022;29
Total Nacional;09 Cataluña;25 Lleida;Dinamarca;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;09 Cataluña;25 Lleida;Eslovenia;Todas las edades;Total;1 de enero de 2022;9
Total Nacional;09 Cataluña;25 Lleida;Estonia;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;09 Cataluña;25 Lleida;Finlandia;Todas las edades;Total;1 de enero de 2022;10
Total Nacional;09 Cataluña;25 Lleida;Francia;Todas las edades;Total;1 de enero de 2022;445
Total Nacional;09 Cataluña;25 Lleida;Grecia;Todas las edades;Total;1 de enero de 2022;16
Total Nacional;09 Cataluña;25 Lleida;Hungría;Todas las edades;Total;1 de enero de 2022;20
Total Nacional;09 Cataluña;25 Lleida;Irlanda;Todas las edades;Total;1 de enero de 2022;39
Total Nacional;09 Cataluña;25 Lleida;Italia;Todas las edades;Total;1 de enero de 2022;836
Total Nacional;09 Cataluña;25 Lleida;Letonia;Todas las edades;Total;1 de enero de 2022;56
Total Nacional;09 Cataluña;25 Lleida;Lituania;Todas las edades;Total;1 de enero de 2022;103
Total Nacional;09 Cataluña;25 Lleida;Luxemburgo;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;09 Cataluña;25 Lleida;Malta;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;09 Cataluña;25 Lleida;Países Bajos;Todas las edades;Total;1 de enero de 2022;131
Total Nacional;09 Cataluña;25 Lleida;Polonia;Todas las edades;Total;1 de enero de 2022;802
Total Nacional;09 Cataluña;25 Lleida;Portugal;Todas las edades;Total;1 de enero de 2022;1.003
Total Nacional;09 Cataluña;25 Lleida;República Checa;Todas las edades;Total;1 de enero de 2022;55
Total Nacional;09 Cataluña;25 Lleida;República Eslovaca;Todas las edades;Total;1 de enero de 2022;81
Total Nacional;09 Cataluña;25 Lleida;Rumanía;Todas las edades;Total;1 de enero de 2022;20.469
Total Nacional;09 Cataluña;25 Lleida;Suecia;Todas las edades;Total;1 de enero de 2022;20
Total Nacional;09 Cataluña;25 Lleida;Albania;Todas las edades;Total;1 de enero de 2022;63
Total Nacional;09 Cataluña;25 Lleida;Andorra;Todas las edades;Total;1 de enero de 2022;283
Total Nacional;09 Cataluña;25 Lleida;Armenia;Todas las edades;Total;1 de enero de 2022;34
Total Nacional;09 Cataluña;25 Lleida;Belarús;Todas las edades;Total;1 de enero de 2022;82
Total Nacional;09 Cataluña;25 Lleida;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;09 Cataluña;25 Lleida;Georgia;Todas las edades;Total;1 de enero de 2022;259
Total Nacional;09 Cataluña;25 Lleida;Islandia;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;09 Cataluña;25 Lleida;Liechtenstein;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;09 Cataluña;25 Lleida;Macedonia del Norte;Todas las edades;Total;1 de enero de 2022;4
Total Nacional;09 Cataluña;25 Lleida;Moldavia;Todas las edades;Total;1 de enero de 2022;415
Total Nacional;09 Cataluña;25 Lleida;Noruega;Todas las edades;Total;1 de enero de 2022;4
Total Nacional;09 Cataluña;25 Lleida;Reino Unido;Todas las edades;Total;1 de enero de 2022;303
Total Nacional;09 Cataluña;25 Lleida;Rusia;Todas las edades;Total;1 de enero de 2022;624
Total Nacional;09 Cataluña;25 Lleida;Serbia;Todas las edades;Total;1 de enero de 2022;36
Total Nacional;09 Cataluña;25 Lleida;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2022;
Total Nacional;09 Cataluña;25 Lleida;Suiza;Todas las edades;Total;1 de enero de 2022;18
Total Nacional;09 Cataluña;25 Lleida;Turquía;Todas las edades;Total;1 de enero de 2022;70
Total Nacional;09 Cataluña;25 Lleida;Ucrania;Todas las edades;Total;1 de enero de 2022;3.127
Total Nacional;09 Cataluña;25 Lleida;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;09 Cataluña;25 Lleida;De Africa;Todas las edades;Total;1 de enero de 2022;36.076
Total Nacional;09 Cataluña;25 Lleida;Angola;Todas las edades;Total;1 de enero de 2022;29
Total Nacional;09 Cataluña;25 Lleida;Argelia;Todas las edades;Total;1 de enero de 2022;2.638
Total Nacional;09 Cataluña;25 Lleida;Benin;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;09 Cataluña;25 Lleida;Burkina Faso;Todas las edades;Total;1 de enero de 2022;78
Total Nacional;09 Cataluña;25 Lleida;Cabo Verde;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;09 Cataluña;25 Lleida;Camerún;Todas las edades;Total;1 de enero de 2022;230
Total Nacional;09 Cataluña;25 Lleida;Congo;Todas las edades;Total;1 de enero de 2022;37
Total Nacional;09 Cataluña;25 Lleida;Costa de Marfil;Todas las edades;Total;1 de enero de 2022;255
Total Nacional;09 Cataluña;25 Lleida;Egipto;Todas las edades;Total;1 de enero de 2022;243
Total Nacional;09 Cataluña;25 Lleida;Etiopía;Todas las edades;Total;1 de enero de 2022;4
Total Nacional;09 Cataluña;25 Lleida;Gambia;Todas las edades;Total;1 de enero de 2022;2.259
Total Nacional;09 Cataluña;25 Lleida;Ghana;Todas las edades;Total;1 de enero de 2022;673
Total Nacional;09 Cataluña;25 Lleida;Guinea;Todas las edades;Total;1 de enero de 2022;1.304
Total Nacional;09 Cataluña;25 Lleida;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2022;220
Total Nacional;09 Cataluña;25 Lleida;Guinea-Bissau;Todas las edades;Total;1 de enero de 2022;265
Total Nacional;09 Cataluña;25 Lleida;Kenia;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;09 Cataluña;25 Lleida;Liberia;Todas las edades;Total;1 de enero de 2022;10
Total Nacional;09 Cataluña;25 Lleida;Mali;Todas las edades;Total;1 de enero de 2022;2.414
Total Nacional;09 Cataluña;25 Lleida;Marruecos;Todas las edades;Total;1 de enero de 2022;18.783
Total Nacional;09 Cataluña;25 Lleida;Mauritania;Todas las edades;Total;1 de enero de 2022;408
Total Nacional;09 Cataluña;25 Lleida;Nigeria;Todas las edades;Total;1 de enero de 2022;634
Total Nacional;09 Cataluña;25 Lleida;República Democrática del Congo;Todas las edades;Total;1 de enero de 2022;13
Total Nacional;09 Cataluña;25 Lleida;Senegal;Todas las edades;Total;1 de enero de 2022;5.400
Total Nacional;09 Cataluña;25 Lleida;Sierra Leona;Todas las edades;Total;1 de enero de 2022;16
Total Nacional;09 Cataluña;25 Lleida;Sudáfrica;Todas las edades;Total;1 de enero de 2022;4
Total Nacional;09 Cataluña;25 Lleida;Togo;Todas las edades;Total;1 de enero de 2022;17
Total Nacional;09 Cataluña;25 Lleida;Túnez;Todas las edades;Total;1 de enero de 2022;52
Total Nacional;09 Cataluña;25 Lleida;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2022;74
Total Nacional;09 Cataluña;25 Lleida;De América;Todas las edades;Total;1 de enero de 2022;11.485
Total Nacional;09 Cataluña;25 Lleida;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2022;2.201
Total Nacional;09 Cataluña;25 Lleida;Costa Rica;Todas las edades;Total;1 de enero de 2022;18
Total Nacional;09 Cataluña;25 Lleida;Cuba;Todas las edades;Total;1 de enero de 2022;385
Total Nacional;09 Cataluña;25 Lleida;Dominica;Todas las edades;Total;1 de enero de 2022;9
Total Nacional;09 Cataluña;25 Lleida;El Salvador;Todas las edades;Total;1 de enero de 2022;70
Total Nacional;09 Cataluña;25 Lleida;Guatemala;Todas las edades;Total;1 de enero de 2022;25
Total Nacional;09 Cataluña;25 Lleida;Honduras;Todas las edades;Total;1 de enero de 2022;842
Total Nacional;09 Cataluña;25 Lleida;Nicaragua;Todas las edades;Total;1 de enero de 2022;80
Total Nacional;09 Cataluña;25 Lleida;Panamá;Todas las edades;Total;1 de enero de 2022;11
Total Nacional;09 Cataluña;25 Lleida;República Dominicana;Todas las edades;Total;1 de enero de 2022;748
Total Nacional;09 Cataluña;25 Lleida;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2022;13
Total Nacional;09 Cataluña;25 Lleida;De América del Norte;Todas las edades;Total;1 de enero de 2022;286
Total Nacional;09 Cataluña;25 Lleida;Canadá;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;09 Cataluña;25 Lleida;Estados Unidos de América;Todas las edades;Total;1 de enero de 2022;115
Total Nacional;09 Cataluña;25 Lleida;México;Todas las edades;Total;1 de enero de 2022;156
Total Nacional;09 Cataluña;25 Lleida;De Sudamérica;Todas las edades;Total;1 de enero de 2022;8.998
Total Nacional;09 Cataluña;25 Lleida;Argentina;Todas las edades;Total;1 de enero de 2022;573
Total Nacional;09 Cataluña;25 Lleida;Bolivia;Todas las edades;Total;1 de enero de 2022;561
Total Nacional;09 Cataluña;25 Lleida;Brasil;Todas las edades;Total;1 de enero de 2022;1.549
Total Nacional;09 Cataluña;25 Lleida;Chile;Todas las edades;Total;1 de enero de 2022;208
Total Nacional;09 Cataluña;25 Lleida;Colombia;Todas las edades;Total;1 de enero de 2022;3.456
Total Nacional;09 Cataluña;25 Lleida;Ecuador;Todas las edades;Total;1 de enero de 2022;457
Total Nacional;09 Cataluña;25 Lleida;Paraguay;Todas las edades;Total;1 de enero de 2022;166
Total Nacional;09 Cataluña;25 Lleida;Perú;Todas las edades;Total;1 de enero de 2022;910
